x	y
16.8	0.549766
16.79	0.549768
16.78	0.549771
16.77	0.549774
16.76	0.549777
16.75	0.54978
16.74	0.549782
16.73	0.549785
16.72	0.549788
16.71	0.549791
16.7	0.549794
16.69	0.549797
16.68	0.549799
16.67	0.549802
16.66	0.549805
16.65	0.549808
16.64	0.549811
16.63	0.549814
16.62	0.549816
16.61	0.549819
16.6	0.549822
16.59	0.549825
16.58	0.549828
16.57	0.549831
16.56	0.549834
16.55	0.549837
16.54	0.549839
16.53	0.549842
16.52	0.549845
16.51	0.549848
16.5	0.549851
16.49	0.549854
16.48	0.549857
16.47	0.54986
16.46	0.549863
16.45	0.549865
16.44	0.549868
16.43	0.549871
16.42	0.549874
16.41	0.549877
16.4	0.54988
16.39	0.549883
16.38	0.549886
16.37	0.549889
16.36	0.549892
16.35	0.549895
16.34	0.549898
16.33	0.549901
16.32	0.549904
16.31	0.549907
16.3	0.54991
16.29	0.549913
16.28	0.549916
16.27	0.549919
16.26	0.549922
16.25	0.549925
16.24	0.549928
16.23	0.549931
16.22	0.549933
16.21	0.549937
16.2	0.54994
16.19	0.549942
16.18	0.549946
16.17	0.549949
16.16	0.549952
16.15	0.549955
16.14	0.549958
16.13	0.549961
16.12	0.549964
16.11	0.549967
16.1	0.54997
16.09	0.549973
16.08	0.549976
16.07	0.549979
16.06	0.549982
16.05	0.549985
16.04	0.549988
16.03	0.549991
16.02	0.549994
16.01	0.549997
16	0.55
15.99	0.550003
15.98	0.550007
15.97	0.55001
15.96	0.550013
15.95	0.550016
15.94	0.550019
15.93	0.550022
15.92	0.550025
15.91	0.550028
15.9	0.550031
15.89	0.550035
15.88	0.550038
15.87	0.550041
15.86	0.550044
15.85	0.550047
15.84	0.55005
15.83	0.550053
15.82	0.550057
15.81	0.55006
15.8	0.550063
15.79	0.550066
15.78	0.550069
15.77	0.550072
15.76	0.550076
15.75	0.550079
15.74	0.550082
15.73	0.550085
15.72	0.550088
15.71	0.550091
15.7	0.550095
15.69	0.550098
15.68	0.550101
15.67	0.550104
15.66	0.550107
15.65	0.550111
15.64	0.550114
15.63	0.550117
15.62	0.55012
15.61	0.550124
15.6	0.550127
15.59	0.55013
15.58	0.550133
15.57	0.550137
15.56	0.55014
15.55	0.550143
15.54	0.550146
15.53	0.55015
15.52	0.550153
15.51	0.550156
15.5	0.55016
15.49	0.550163
15.48	0.550166
15.47	0.550169
15.46	0.550173
15.45	0.550176
15.44	0.550179
15.43	0.550183
15.42	0.550186
15.41	0.550189
15.4	0.550193
15.39	0.550196
15.38	0.550199
15.37	0.550203
15.36	0.550206
15.35	0.550209
15.34	0.550213
15.33	0.550216
15.32	0.550219
15.31	0.550223
15.3	0.550226
15.29	0.550229
15.28	0.550233
15.27	0.550236
15.26	0.55024
15.25	0.550243
15.24	0.550246
15.23	0.55025
15.22	0.550253
15.21	0.550257
15.2	0.55026
15.19	0.550263
