x	y
15.04	0.555526
15.03	0.555529
15.02	0.555533
15.01	0.555536
15	0.55554
14.99	0.555543
14.98	0.555547
14.97	0.555551
14.96	0.555554
14.95	0.555558
14.94	0.555561
14.93	0.555565
14.92	0.555569
14.91	0.555572
14.9	0.555576
14.89	0.555579
14.88	0.555583
14.87	0.555587
14.86	0.55559
14.85	0.555594
14.84	0.555598
14.83	0.555601
14.82	0.555605
14.81	0.555609
14.8	0.555612
14.79	0.555616
14.78	0.55562
14.77	0.555623
14.76	0.555627
14.75	0.555631
14.74	0.555634
14.73	0.555638
14.72	0.555642
14.71	0.555645
14.7	0.555649
14.69	0.555653
14.68	0.555657
14.67	0.55566
14.66	0.555664
14.65	0.555668
14.64	0.555672
14.63	0.555675
14.62	0.555679
14.61	0.555683
14.6	0.555687
14.59	0.55569
14.58	0.555694
14.57	0.555698
14.56	0.555702
14.55	0.555705
14.54	0.555709
14.53	0.555713
14.52	0.555717
14.51	0.555721
14.5	0.555725
14.49	0.555728
14.48	0.555732
14.47	0.555736
14.46	0.55574
14.45	0.555744
