[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity	T: PG.Genes
NaN	NaN	NaN	19.219	19.3141	19.7791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ydjE
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yosT
NaN	NaN	NaN	14.9137	17.0525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ydjI
NaN	NaN	NaN	17.442	17.3255	16.4635	NaN	NaN	NaN	17.7025	17.6112	15.4056	NaN	NaN	NaN	NaN	NaN	NaN	yvrC
NaN	NaN	NaN	22.934	23.0341	22.9791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yceG
NaN	NaN	NaN	21.5083	21.2176	21.1057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ftsE
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ylqH
NaN	NaN	NaN	17.5088	18.5627	18.3551	NaN	NaN	NaN	15.8467	16.6504	17.0468	NaN	NaN	NaN	NaN	NaN	NaN	yflB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykuR
NaN	NaN	NaN	20.3833	20.2038	20.2706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykwC
NaN	NaN	NaN	24.4624	24.2231	24.3213	NaN	NaN	NaN	24.3961	24.3162	24.2562	NaN	NaN	NaN	24.0128	24.1106	23.8942	yttP
NaN	NaN	NaN	17.6869	19.305	19.3267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yvrO
NaN	NaN	NaN	15.1514	15.296	14.7977	NaN	NaN	NaN	12.6216	19.0552	17.385	NaN	NaN	NaN	NaN	NaN	NaN	ydjH
NaN	NaN	NaN	15.8083	16.5469	16.0035	16.8609	17.1822	16.8346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yvrP
NaN	NaN	NaN	17.3392	17.1894	17.521	NaN	NaN	NaN	15.3962	14.2559	16.381	NaN	NaN	NaN	NaN	NaN	NaN	rpoZ
NaN	NaN	NaN	16.6707	16.3734	15.5501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykoJ
NaN	NaN	NaN	17.8896	17.7331	17.3685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	relA
NaN	NaN	NaN	18.4699	18.3127	18.9335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	purF
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rpsK
NaN	NaN	NaN	18.361	20.4111	20.5322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	leuB
NaN	NaN	NaN	17.9727	17.8595	17.4819	NaN	NaN	NaN	16.9837	16.9992	16.4659	NaN	NaN	NaN	NaN	NaN	NaN	spo0B
NaN	NaN	NaN	15.6943	14.4955	15.5943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	sdhB
NaN	NaN	NaN	17.8926	18.315	18.2266	NaN	NaN	NaN	20.4964	20.8965	20.8401	NaN	NaN	NaN	NaN	NaN	NaN	abrB
NaN	NaN	NaN	19.507	19.2789	19.3272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rplX
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	thyA2
NaN	NaN	NaN	19.5983	19.9209	19.8997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	purL
NaN	NaN	NaN	16.4751	18.5063	20.2136	19.6529	19.6364	19.712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	purM
NaN	NaN	NaN	18.5612	18.6078	18.7539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	purK
NaN	NaN	NaN	20.0268	20.5262	20.612	19.5349	19.5742	19.3827	18.6784	20.0128	20.5007	NaN	NaN	NaN	NaN	NaN	NaN	purB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	purS
NaN	NaN	NaN	20.8766	23.5997	23.6346	NaN	NaN	NaN	19.0064	19.8437	20.2833	NaN	NaN	NaN	NaN	NaN	NaN	rpoE
NaN	NaN	NaN	18.8536	18.7101	19.5225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	degS
NaN	NaN	NaN	22.7863	22.7004	22.6404	NaN	NaN	NaN	21.8467	21.8583	21.9705	NaN	NaN	NaN	NaN	NaN	NaN	spoIIGA
NaN	NaN	NaN	20.4159	20.7306	20.5578	NaN	NaN	NaN	15.6644	20.9322	20.9044	NaN	NaN	NaN	NaN	NaN	NaN	comA
NaN	NaN	NaN	17.4897	17.104	16.9472	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	dapX
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	aadK
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ribBA
NaN	NaN	NaN	20.4382	21.7401	21.9964	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	cisA
NaN	NaN	NaN	20.6411	20.4118	19.511	20.4352	20.5542	20.4375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rsbW
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	xynA
NaN	NaN	NaN	19.1739	19.6237	19.5205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	phoA
NaN	NaN	NaN	19.6742	19.9381	19.7785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rpsS
NaN	NaN	NaN	20.1126	20.6735	19.4766	20.044	20.7468	20.5388	18.7302	18.1591	18.3945	NaN	NaN	NaN	NaN	NaN	NaN	tyrS1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	fliM
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ylxG
NaN	NaN	NaN	18.748	18.3462	18.1684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	menB
NaN	NaN	NaN	19.0446	19.2564	19.2668	NaN	NaN	NaN	16.6856	16.7157	16.9949	NaN	NaN	NaN	NaN	NaN	NaN	menD
NaN	NaN	NaN	18.2353	19.0011	18.6455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	oppA
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yqxI
NaN	NaN	NaN	15.297	14.8909	15.1206	NaN	NaN	NaN	13.5685	13.9487	12.4795	NaN	NaN	NaN	NaN	NaN	NaN	hutU
NaN	NaN	NaN	19.8305	20.1445	21.1372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pyrAA
NaN	NaN	NaN	16.8911	16.5511	16.1789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pyrD
NaN	NaN	NaN	19.8589	19.7611	21.3006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	levD
NaN	NaN	NaN	15.5773	15.6823	15.1764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	spo0J
NaN	NaN	NaN	16.0555	15.2603	16.8518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	motA
NaN	NaN	NaN	16.8672	18.6067	18.5149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pabA
NaN	NaN	NaN	19.851	20.5839	21.2066	19.7099	25.5144	26.9273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	hemB
NaN	NaN	NaN	19.8792	20.4101	20.3233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	aroC
NaN	NaN	NaN	17.4696	17.3415	17.1959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	hemE
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.0981	14.6399	16.8018	NaN	NaN	NaN	scpA
NaN	NaN	NaN	17.0634	16.8797	16.6634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rbsA
NaN	NaN	NaN	18.7645	19.479	19.7912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rbsB
NaN	NaN	NaN	19.7155	20.3867	20.3301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rplI
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rsmA
NaN	NaN	NaN	15.7931	15.94	14.9815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	gdpP
NaN	NaN	NaN	19.0054	21.3072	21.6787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	tmk
NaN	NaN	NaN	18.3492	18.6655	18.7957	NaN	NaN	NaN	15.2538	16.6795	16.3431	NaN	NaN	NaN	NaN	NaN	NaN	yabE
NaN	NaN	NaN	14.2064	15.1233	14.3718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rnmV
NaN	NaN	NaN	15.7923	15.5225	15.6957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yacD
NaN	NaN	NaN	14.8087	14.1138	14.7952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	dus1
NaN	NaN	NaN	16.4701	17.0662	17.2317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	cheV
NaN	NaN	NaN	22.3182	22.1143	21.5779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ilvA
NaN	NaN	NaN	19.0284	18.9321	18.9657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	estA
NaN	NaN	NaN	18.1025	18.8301	18.8788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	glpQ
NaN	NaN	NaN	20.3905	20.6576	20.3931	12.7366	12.9807	13.7609	14.7954	14.8323	15.3582	NaN	NaN	NaN	NaN	9.14714	10.7077	rocD
NaN	NaN	NaN	15.3839	14.5027	14.0662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	acsA
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	acuB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	gerM
NaN	NaN	NaN	20.0548	19.9573	19.8163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	citR
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ywlE
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	tcyC
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.9745	16.1548	16.4607	NaN	NaN	NaN	NaN	NaN	NaN	menA
NaN	NaN	NaN	21.9227	21.5869	21.4333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pdxK
NaN	NaN	NaN	18.075	18.0371	17.6673	NaN	NaN	NaN	15.8313	16.1137	17.2532	NaN	NaN	NaN	NaN	NaN	NaN	spsF
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	bslB
NaN	NaN	NaN	19.8937	20.0625	19.9963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	chdC
NaN	NaN	NaN	19.7672	19.8125	19.6118	19.4737	19.7858	19.9919	20.6875	20.4394	20.456	19.0603	18.8939	19.316	18.3496	17.2618	19.1314	pta
NaN	NaN	NaN	18.7647	18.7505	19.3444	NaN	NaN	NaN	18.3223	18.3481	18.3941	NaN	NaN	NaN	NaN	NaN	NaN	ywfO
NaN	NaN	NaN	19.3756	19.6328	19.6029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	nadR
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yvyC
NaN	NaN	NaN	18.3683	20.4034	20.9023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	fliD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	fliT
NaN	NaN	NaN	18.722	18.9448	18.7097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	mbl
NaN	NaN	NaN	15.6363	17.9576	18.0248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	abh
NaN	NaN	NaN	16.935	16.4813	16.4908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	adeC
NaN	NaN	NaN	21.6542	21.3225	21.4721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	trmFO
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	cheC
NaN	NaN	NaN	18.3867	19.5171	19.8114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yuxK
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfjL
NaN	NaN	NaN	17.8774	19.2211	19.0396	NaN	NaN	NaN	15.4533	15.7376	16.2568	NaN	NaN	NaN	NaN	NaN	NaN	spoVAD
NaN	NaN	NaN	17.9618	18.5096	18.4928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	appC
NaN	NaN	NaN	20.0102	20.6173	20.2765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	xpt
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	qdoI
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yxaI
NaN	NaN	NaN	12.6557	17.6525	17.2941	12.907	13.0643	1.44936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	narG
NaN	NaN	NaN	18.1895	18.8004	18.288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yxiE
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yxiS
NaN	NaN	NaN	22.4122	22.1999	22.1375	18.2226	18.2168	17.9708	16.2927	15.9773	15.7745	18.7269	19.6288	18.7792	NaN	NaN	NaN	rplJ
NaN	NaN	NaN	21.7519	21.6212	21.6985	NaN	NaN	NaN	14.9268	15.2737	15.1523	NaN	NaN	NaN	NaN	NaN	NaN	rplW
NaN	NaN	NaN	14.3543	18.1029	18.9376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	tagH
NaN	NaN	NaN	19.6389	19.8059	20.1223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ypjD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	mgsA
NaN	NaN	NaN	17.7507	17.7684	17.7258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pstB2
NaN	NaN	NaN	16.734	16.0772	15.8925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pstB1
NaN	NaN	NaN	NaN	8.41578	8.88423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	phoH
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	punA
NaN	NaN	NaN	17.6282	15.4835	15.5446	NaN	NaN	NaN	16.3082	17.2412	20.7694	NaN	NaN	NaN	NaN	NaN	NaN	ytxO
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	spoIIIAH
NaN	NaN	NaN	21.9297	23.1061	21.7966	18.0919	18.8549	19.0118	20.7576	20.9909	21.2648	NaN	NaN	NaN	18.4399	18.0655	19.1065	fer
NaN	NaN	NaN	18.6722	19.1432	23.0971	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ypbG
NaN	NaN	NaN	18.7228	18.622	18.4253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	gudB
NaN	NaN	NaN	17.7378	17.8316	17.9676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ypvA
NaN	NaN	NaN	17.7233	18.1451	18.1714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	metAA
NaN	NaN	NaN	18.6209	18.8681	18.9884	NaN	NaN	NaN	15.7584	16.8731	16.9578	NaN	NaN	NaN	NaN	NaN	NaN	xkdN
NaN	NaN	NaN	19.8748	18.8674	19.2288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	glyQ
NaN	NaN	NaN	20.0749	20.3669	20.2259	NaN	NaN	NaN	NaN	NaN	NaN	22.8079	18.717	19.2852	NaN	NaN	NaN	ypiB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	dinG
NaN	NaN	NaN	17.9782	17.5858	17.253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pckA
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrkA
NaN	NaN	NaN	18.6262	20.524	20.8504	NaN	NaN	NaN	14.4711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrkD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrkN
NaN	NaN	NaN	18.6539	18.7098	18.8432	NaN	NaN	NaN	13.5106	12.863	12.8939	NaN	NaN	NaN	NaN	NaN	NaN	yqeK
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	trmK
NaN	NaN	NaN	17.4754	18.4769	17.8418	15.5338	15.1345	15.1887	NaN	NaN	NaN	11.8539	13.3177	13.4312	9.75257	9.71269	NaN	ispH
NaN	NaN	NaN	15.2395	16.4524	16.3128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	cshB
NaN	NaN	NaN	18.7432	18.4897	18.8977	NaN	NaN	NaN	16.3653	15.9964	16.0576	NaN	NaN	NaN	NaN	NaN	NaN	nfo
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yqgU
NaN	NaN	NaN	18.0227	17.6739	18.1555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yqhY
NaN	NaN	NaN	15.3679	16.2673	18.7365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	artP
NaN	NaN	NaN	16.7658	16.7282	16.5043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	mcpC
NaN	NaN	NaN	16.8905	17.3442	17.1571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	tcyP
NaN	NaN	NaN	20.8595	20.161	20.3096	18.9656	18.8933	18.8596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	glvA
NaN	NaN	NaN	18.2257	18.8664	19.014	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	scmP
NaN	NaN	NaN	18.4091	19.0187	19.0755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	galE
NaN	NaN	NaN	16.3821	16.4803	16.4545	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ybbA
NaN	NaN	NaN	18.9388	20.4647	21.3641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rplT
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rpmI
NaN	NaN	NaN	19.5375	17.374	19.2714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	hup2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	degR
NaN	NaN	NaN	17.1002	16.556	16.8406	16.1742	19.7236	20.0265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yitS
NaN	NaN	NaN	16.9401	16.7956	16.6591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rplM
NaN	NaN	NaN	15.4784	15.1214	15.5838	NaN	NaN	NaN	16.2007	18.5889	18.9296	NaN	NaN	NaN	NaN	NaN	NaN	ywhB
NaN	NaN	NaN	15.7959	18.2184	18.6741	NaN	NaN	NaN	16.7495	17.2237	18.7172	NaN	NaN	NaN	NaN	NaN	NaN	ywhC
NaN	NaN	NaN	17.4131	17.4442	16.9887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	albA
NaN	NaN	NaN	13.361	12.5808	13.1979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ywnG
NaN	NaN	NaN	17.7322	18.3742	18.4738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ywnH
NaN	NaN	NaN	17.8081	19.0082	18.8657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	gsaB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ureA
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	leuC
NaN	NaN	NaN	15.4856	16.8323	16.1326	NaN	NaN	NaN	14.4903	14.8704	16.2219	NaN	NaN	NaN	NaN	NaN	NaN	trxB
NaN	NaN	NaN	12.611	0.45681	0.68927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yxlC
NaN	NaN	NaN	16.5114	16.1704	14.9534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yclJ
