PG.ProteinGroups	PG.Genes	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.QValue (Run-Wise)	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.QValue (Run-Wise)	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.QValue (Run-Wise)	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.QValue (Run-Wise)	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.QValue (Run-Wise)	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.QValue (Run-Wise)	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.QValue (Run-Wise)	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.QValue (Run-Wise)	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.QValue (Run-Wise)	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.QValue (Run-Wise)	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.QValue (Run-Wise)	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.QValue (Run-Wise)	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.QValue (Run-Wise)	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.QValue (Run-Wise)	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.QValue (Run-Wise)	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.QValue (Run-Wise)	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.QValue (Run-Wise)	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.QValue (Run-Wise)	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity
O06476	yfmR	0.00023467909114914575	3.143273715794636E-52	0.00019152730023951536	0.001594943885800069	0.0036744514221131886	0.0018648284673556468	0.0029319729165336837	0.010256304843911513	0.005390324750289551	0.07499952058317458	0.108225274126269	0.1985320336699736	0.01616988013786579	0.004425948512768307	0.005191196180096205	0.1859650012434115	0.44245620342173675	0.3813730179742103	8053.7548828125	12544.599609375	14131.4736328125	5874.44873046875	11039.8701171875	4775.21240234375	6816.67919921875	34676.4921875	11175.94921875	NaN	NaN	NaN	11793.98828125	NaN	2745.4951171875	NaN	NaN	NaN
O06477	yfmS	0.006389258017569806	0.010213698437467564	0.042934849365523116	3.5953457962263584E-10	3.418462415507657E-12	7.041973426651725E-05	0.08457281761419058	0.028177194019128708	0.01244937274546622	0.00847037292299171	0.09458134347762136	0.01611267043526324	0.061254388072476254	0.039322791719889956	0.0679742100070278	0.37934891370592155	0.25799543741432657	0.40250993916970296	32027.6796875	34158.55078125	NaN	189314.734375	188027.65625	163767.671875	NaN	3685.70849609375	NaN	2745.759033203125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O06478	yfmT	0.00043736889500057473	0.0007232755757566121	0.000868743086334915	3.50939930611512E-09	2.613121356135715E-08	0.0001453117895566365	0.00011667105156853951	0.0004675569317313837	0.0006691359301343832	1.4672425352611324E-27	0.00029307192998966194	0.0013952448351266277	0.014378234582320248	0.004735266300996574	0.01774153957347914	0.06826670028892202	0.08848978422075117	0.08448715213936589	71703.2578125	76323.3828125	84177.1640625	101437.796875	57914.5078125	102944.7421875	146098.9375	138857.921875	154178.34375	87909.1328125	311859.625	704454.25	35377.2109375	35647.7734375	102608.921875	NaN	NaN	NaN
O06484	yfnF	0.0002294996226046954	3.618716491788473E-21	0.00045180161057946496	0.00020481987216910917	4.287307141372744E-49	8.598130492411714E-05	0.035413236686061805	0.10564182692503596	0.12756813162161065	0.01831018769567748	0.12262093055515381	0.0718740293107175	0.18282442023544804	0.05005150749104637	0.05806824681049307	0.041083111279200224	0.435043085122884	0.09471811809006486	862.172119140625	2000.88525390625	3791.28564453125	108815.109375	108227.59375	51679.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O06485	yfnG	3.709367040342808E-07	2.2852947752031517E-20	0.00023496263432898335	6.73326788334818E-254	9.196247895859998E-197	1.3906474528397956E-07	0.00016746480746894873	0.0007030984685657005	0.0006777394894038511	2.2852934013026075E-31	4.956389800073453E-06	0.00047061599982701824	1.4448981854762458E-07	0.0011049993506619183	0.0017868290325118122	0.00946273380535115	0.06542379772126487	0.10368001064218015	84805.2265625	351929.90625	402885.3125	479387	338972.40625	359746.03125	101562.5078125	148180.734375	137847.171875	448560.15625	939968.5625	841865.8125	141365.234375	74888.578125	71250.59375	NaN	NaN	NaN
O06491	gatA	1.2195839110186775E-53	3.197065992405909E-43	1.2061076248258635E-05	1.762929887482514E-177	3.6194507515812365E-39	5.770604981641458E-09	4.366307726385362E-27	0.00014992188379931676	7.647648698111389E-10	0.00011826243667121973	0.0019470972324524061	0.0020026726041999995	0.0005058339633646369	0.0012352329496026172	4.946827286182406E-05	0.09127696814748569	0.05411261844715217	0.08812095792363918	2263969.5	1997661.875	2008740.375	2481978	2301650.5	1947765.75	1464192.375	2126023.75	2696852.25	206762.3125	438938.59375	326093.375	2028680.25	1206849.5	868739.3125	NaN	NaN	NaN
O06492	gatC	0.007483253235932102	0.00942401563856939	0.022727899088960828	1.2871622306949072E-137	2.1328729711010014E-05	5.361643383700608E-05	0.0054027261955696395	0.06401562389211765	0.07569376273282977	0.0012126231026993281	0.014857532110309832	0.018470716051295275	0.06693371905155453	0.043774750311861815	0.05663712195796432	0.2852345361339521	0.42668391872645556	0.375498929321514	NaN	NaN	NaN	473595.34375	933214.5625	970250.625	273237.40625	NaN	NaN	69705.7578125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O06724	yisK	4.2759437137844E-155	1.743745685935925E-41	8.928014581071105E-05	0.0005679590688863973	0.00036844047899296204	0.000616232534819581	0.0006002699953007784	0.0008353816866049825	0.003947890539178718	0.003985624578159867	0.0020176739900819017	0.011708135228063476	0.007063836673575162	0.0014520655556546458	0.0016068970127900701	0.06772965116544472	0.1195349740053526	0.030227178228819866	62066.08203125	40257.9453125	42140.1953125	121857.9140625	116879.921875	117983.2578125	22175.556640625	16028.427734375	27899.66796875	140318.09375	197079.859375	143428.875	NaN	40305.98046875	6936.59375	NaN	NaN	NaN
O06746	yitK	0.00019716700618272717	9.623314673108055E-36	0.00019613734197832452	3.424380313078844E-05	8.982347836512285E-106	7.128167091478806E-05	1.957026823270094E-15	0.000335642781033004	0.001484693958923523	0.0006226286685874894	0.00021227268378794362	0.0006005766897526571	0.0008970827013713309	3.83020498381991E-06	2.3995585833687486E-05	0.011487584621588057	0.009965395485557265	0.007131861641341529	355513.03125	278065.6875	299834.875	113795.4375	199630.34375	267245.3125	203315.015625	293948.9375	287590.375	28417.904296875	102937.3203125	100411.0078125	106756.3828125	75389.46875	46143.58984375	300602.4375	NaN	4698383.5
O06747	yitL	1.763888542798381E-11	0.0004083683769161605	0.0004065990346138417	0.0001246914029058597	2.9880887816387087E-05	0.0013315685356085668	0.0003541291697728609	0.0004006622736949335	0.0005069161475856678	0.0004977381258130397	0.011081103164370089	0.012549496092625232	0.0015874280065985606	0.005227628995879788	0.006025063996472316	0.023376984154960288	0.0565156962727623	0.08462168965066838	1490852.625	1480730.5	1512037.25	1906110.5	2541561	443321.03125	3074097	2803030.25	6638464.5	2687949.5	2816866.5	2707094.75	5930241.5	3255786.25	7707346.5	NaN	NaN	NaN
O06752	yitQ	0.00015303587400211928	2.3647887092233484E-40	8.980920162638393E-05	0.010120875785674605	0.00025317065791499233	0.0008323801832273633	6.58260229041873E-109	1.3570653394998156E-56	4.867722048315637E-39	0.0004977381258130397	0.0016785064218712892	0.004724961058143848	0.0013644433979566578	0.0012220271070655755	0.006523843609418717	0.010911774467124227	0.029881702310523124	0.0006784432169389685	547905.5625	509873.8125	524510.375	NaN	205737.453125	291925.46875	502645.46875	369862.125	439391.59375	583504.25	NaN	NaN	737210.8125	169661.859375	NaN	NaN	NaN	1325893.625
O06972	yvcI	1.101390323026086E-20	9.53177840017954E-25	4.6297917618888685E-08	4.0211695632056764E-07	0.00011788277811075815	2.402160944507074E-07	3.5096627744918286E-05	2.002641308876845E-05	6.700732750155784E-08	0.0010128045959272214	0.0038576729348256266	0.0016534906533589523	0.0012594586031673067	3.1644577249432816E-148	3.172313075314018E-15	0.29196276010111066	0.4463841533756788	0.27389010368294103	160730.796875	34883.83203125	125670.3984375	10500.734375	7174.830078125	5272.0029296875	218863.5625	149561.625	84166.875	1456.467529296875	NaN	13579.8876953125	1.79678213596344	15563.02734375	11122.3349609375	NaN	NaN	NaN
O06974	mgfK	0.00021468745388605109	5.184968778089769E-25	0.00032197773439448266	9.485830123715759E-05	0.00011267443731140909	0.00022720078548183641	0.0003747015567229183	0.0005218563531409188	0.00013261947788193934	0.005100315046298027	0.003158916422877973	0.006911628575813092	0.01298508645816134	0.0013227966942741143	0.005866829393583772	0.049087260760008085	0.07536826419210092	0.0464614184339609	308827.75	354670.78125	419582.46875	142870.859375	220045.34375	210483.453125	218191.328125	194325.8125	282057.65625	367630	546635.5625	611949.375	180426.078125	179274.390625	176956.1875	1759153	NaN	1185980.5
O06975	whiA	1.9715541760981265E-09	1.3088597839427988E-62	4.714049730882382E-08	1.959558623153731E-27	7.694339056301604E-14	2.6081937234142204E-05	1.2295747184262175E-74	6.203134758881361E-44	6.425007965345299E-07	2.803363828213745E-33	1.5624038918998577E-07	4.199852884049494E-08	7.388787571429302E-126	2.1655097523191515E-14	0.0010897860782832461	0.00581265213363374	3.8730115330093984E-11	0.002535343904166602	2098780.5	2185502.25	1876546.125	2259194.5	1489905.25	981934.4375	907876.875	768844.5625	1014444.6875	8035826	11158793	6281781.5	540718.125	449033.65625	411499.9375	NaN	2375423	7135040.5
O06989	mdxE	2.8071754548173315E-20	2.8363423272175565E-40	7.559614450869152E-05	0.00030062991465630904	1.694040570750005E-21	0.0006540327913745446	5.997017779743637E-05	0.0075660982609883805	0.00018344209808932098	9.45521707018964E-37	0.0012423924847744976	0.009448249452328134	0.0009927504805267936	1.2802806741488184E-09	0.022296394569579565	0.15678512667418879	0.34332508804140766	0.00864100711488772	2956.391845703125	1931.933837890625	7262.2138671875	1669.1671142578125	4378.2861328125	NaN	1277.2642822265625	NaN	5387.361328125	NaN	5122.501953125	NaN	1276.6412353515625	1.1507550477981567	NaN	NaN	NaN	NaN
O06998	yvdQ	1.4501517559542125E-65	6.604078848285779E-10	3.72885789633879E-12	2.632916028403289E-07	3.6980614063454757E-268	5.476214734226398E-77	3.866638241467445E-50	2.0898705661296486E-09	3.6762626214708886E-08	1.7087374418766468E-37	6.420477943430583E-07	3.0139589684678957E-12	9.072174327316942E-12	7.457732997486557E-20	4.553663355518836E-127	1.4147018410030118E-06	4.8111288295525974E-11	0	81021.9296875	112944.6953125	101763.453125	210175.703125	196224.546875	162543.703125	118243.6796875	74077.0390625	85510.7578125	363244.6875	933706.125	1247445.75	71705.875	72353.40625	58988.6875	411686.53125	785486.875	293793.84375
O07006	padC	1.0288158484962639E-12	9.337459280470304E-40	4.585338207244425E-06	0.00021687851823426303	0.00010557211234060658	0.0003241516543697531	6.133196286262618E-12	6.837799996881467E-37	5.652071901214872E-09	0.003539495391631296	0.0022615716059015698	0.01449845232500991	1.2356433843400918E-19	0.0004064663043977456	1.5589336840651765E-32	0.20372195075420665	0.3075841366480903	0.08448715213936589	1422827.875	1132332.25	498267.84375	89891.7890625	44706.21875	35857.4921875	1274373.625	717928.5625	1664650	NaN	69499.4765625	NaN	232884.96875	198841.890625	458136	NaN	NaN	NaN
O07008	ganR	5.0990930773424234E-05	1.4645077832056063E-06	1.0506162875505959E-05	0.000637759041783094	0.002822766091098711	0.0009647083750835664	0.0007875560429861448	0.0005063431927706498	0.030400204173160257	0.1736372464328113	0.1911442379644253	0.17699106141799717	0.09575278317321242	0.09129252015287032	0.03364001463794566	0.4432667769694331	0.2766740513303997	0.06825853251834867	27874.779296875	10460.1943359375	37037.46875	6216.408203125	79953.8359375	56343.69140625	20983.64453125	18014.005859375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O07021	lutB	0.00027367635771528804	0.000345159040011276	0.0008974077109474157	8.806446010808749E-07	2.3472192135268788E-60	1.0777141502795853E-05	0.0012102367522342436	0.002626885796474567	0.000664209926029903	0.011740331778418074	0.003177445355139467	0.0030911749366620686	0.0012462399956906392	0.08687228597160614	0.007658215185769535	0.015205057181804078	0.06373739830581311	0.170679521135646	42849.96484375	30850.6171875	37595.86328125	116036.6796875	123888.8203125	149443.5	164048.6875	123876.359375	217858.671875	58299.2578125	244030.765625	152694.609375	169165.75	NaN	105042.84375	NaN	NaN	NaN
O07081	yrdC	6.730436615442221E-10	2.102067802324992E-43	0.0004889988133177839	9.485830123715759E-05	5.930249588070627E-07	2.6445709990681715E-07	8.752815569098602E-111	0.0001781765693173023	4.7798035920241365E-40	3.6352108808618953E-19	0.001985623704833081	0.002009386234877956	0.0023209539231109876	0.0009611191688203907	0.0017520638595897948	0.010833138887245944	0.008797320046136254	0.020921573797385313	109436.859375	178811.84375	139033.765625	345299.46875	107125.6875	102673.5234375	410139.34375	326056.71875	86818.1015625	13545.72265625	1458.2222900390625	481044.25	70826.1953125	120366.328125	70483.484375	464594.25	382216.1875	323101.40625
O07513	hit	1.892808914175126E-25	8.610481317830607E-44	2.162023313003108E-37	0.000340671720496828	0.0001821607012441117	0.0002130298765059823	2.20049728978406E-05	5.36821777979641E-07	8.483083056580394E-09	1.5904353693264545E-24	0.0033909206069204847	0.009518445159893304	0.0009540623126092858	1.7497424918184896E-05	1.1452739040978103E-09	0.03670054122090795	0.2185120393374853	0.07641472579352174	336448.375	437295.90625	399692.78125	17787.03515625	93162.515625	88190.2109375	312221.1875	184944.96875	252502.484375	46933.09765625	67082.0234375	NaN	124080.8515625	115524.46875	112245.7265625	8159.970703125	NaN	NaN
O07516	yhaH	0.0002122252657371067	3.297415720407791E-05	0.00029492022056322654	1.4605813499040953E-12	3.9209461596865344E-13	8.070692789065324E-07	0.00018228491459204165	1.704073228244513E-08	2.71769106459183E-05	1.6243626312024893E-06	0.0014089698812508216	0.0010448943000713573	6.406174974364965E-35	3.364337235600038E-32	7.810376930849781E-34	0.011487584621588057	0.002576260473836172	2.637320570672097E-11	1964384.25	2094654	1878322.125	797916.8125	476429.53125	477390.75	1174136	969652.8125	791781.0625	1972278.75	1052482.875	444051.65625	455082.46875	664883	651413.1875	2105199.75	894540.75	293878.59375
O07521	yhaM	2.3242823953878966E-23	4.2849294573391865E-42	1.1755557494124144E-09	2.5968895919120738E-05	9.609286625147128E-05	0.00021121621880133961	3.498095465105227E-08	2.213543034568378E-05	2.285091705867195E-06	2.1624973755056346E-26	0.0004752883572180002	0.000813667833662527	0.0010598814279224635	0.0012124346243573777	0.0018419592628483188	0.041396691919327856	0.040140653800682304	0.03378064822556379	372877.625	307373.3125	324410.90625	189194.3125	189994.78125	190790.40625	86241.8125	99595.3671875	55786.484375	473073.0625	630452.3125	641837.75	101992.65625	162965.5625	88873.2265625	669707.625	817288.9375	430841.125
O07523	yhaP	2.41645189628829E-08	1.611783887425763E-12	0.00010559840518324168	8.125752928581749E-12	9.74478036284377E-75	2.686900584640446E-11	9.267641192084095E-05	7.560240129225392E-07	0.00041985670181738413	1.2262562283899247E-32	1.7011923535095887E-11	0.0006147225727992911	0.0029905881989200013	0.001820332213680177	0.003994095110010695	0.012355196772614208	0.013793597158183284	0.00864100711488772	1263150	1766289.5	1386867.875	694834.5	570075.9375	533705.75	1140945.75	1573964.75	1255216.375	800436.1875	1318288.5	1138821.625	NaN	1006565.625	NaN	NaN	NaN	330639.375
O07528	yhcZ	7.79187169446449E-13	0.000357509627773846	1.248230989819407E-93	0.025781938839700414	0.0010672068845341933	0.032525165905334025	0.024397598640616927	0.02514933090459214	0.07338899625146371	0.018955894146159	0.16881587033178394	0.21027650865383563	0.09837037762486413	0.15917992625412117	0.1727783725045416	0.3039365100133855	0.08985749905950431	0.3017753407836708	NaN	NaN	NaN	NaN	1652.6527099609375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O07541	yhaZ	0.0022024582483995744	0.018190294340663982	0.009462782335699792	0.00012338971831365008	5.770618504868141E-34	3.0964812011603015E-05	0.005710243033757447	0.005217953436834586	0.08300208627139227	0.03952377423861545	0.02174269615124473	0.02548468359667748	0.02678868096962621	0.17529538924746263	0.04445745142504037	0.016620782922545426	0.015975076123478236	0.17896663826435133	NaN	NaN	NaN	8492.3642578125	19082.52734375	22829.59375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O07542	yheA	1.9348491464242585E-63	7.862779320691376E-06	1.8720844336022045E-05	1.3375325659934734E-13	2.5297810170320624E-13	1.7557619241650973E-05	5.519266287914754E-10	3.436235645333538E-08	4.130968712915176E-53	0.00031794690403154255	0.0050177937011544535	0.0165658861961423	0.0012418895030171155	1.3665708593835858E-07	9.111971793999285E-06	0.016124835189478787	0.01888380942496187	0.01810121334367386	742452.8125	1143279	1020585.5	264449.5625	225412.359375	156612.109375	1618487.5	1235224.375	392297.90625	24636.828125	135330.640625	125233.828125	193057.703125	143429.6875	226224.40625	2361857.25	2718224.75	1698764.375
O07543	yheB	3.9778326179145835E-37	8.858200113457032E-39	6.195355657712916E-103	4.527994921699371E-09	0.0002545183885556956	0.00040263799325997895	2.897486588532567E-109	4.201698818904317E-10	4.834992023969355E-25	0.018578565914574165	0.05931770145700947	0.020152142749777387	0.00037261645247150534	7.115260165569983E-46	0.0009234147137065162	0.24318077785207962	0.07730252901826282	0.34914651554287196	157363.765625	186714.71875	190800.21875	85463.2734375	51541.47265625	76531.2890625	124809.515625	219979.703125	277946.21875	NaN	NaN	NaN	111668.2265625	53748.515625	92696.90625	NaN	NaN	NaN
O07552	nhaX	0	5.163285323039359E-52	8.711171712247904E-06	0.000515589424897768	3.7112090723799505E-05	0.0011836290444426606	7.880270025188417E-16	7.669019994561939E-16	0.00043811957746665983	6.1791805424492504E-09	0.0023808648620230292	0.00178263109771097	0.0044076081688576955	0.00423228608220708	0.001929732620814265	0.042315315080939685	0.031329406628887856	0.04870939616011367	275962.46875	291176.5625	295226.65625	22055.767578125	6259.4599609375	12585.4580078125	166429.0625	122385.3203125	122904.8046875	90761.9140625	221941.640625	210335.96875	44333.16796875	63945.12109375	49801.1953125	NaN	NaN	NaN
O07561	yhjG	5.712218364408902E-110	8.933602149448176E-51	1.8498910977024191E-10	2.203245659781556E-05	3.3328689194294005E-09	9.792528546158166E-07	1.0999352713419446E-15	1.2640532399290802E-12	1.632788237098011E-06	1.7232233079314202E-41	6.461017650534544E-23	2.7636432123937746E-15	0.027638393983664543	1.1881998119325915E-13	0.0014793945241131608	0.41311902391208216	0.3955464473267866	0.42235014353713346	242455.59375	342987.96875	458391.5	525615.5	586597.4375	719741.25	469836.46875	421427.53125	342303.1875	393659.8125	927727.5	948447.5	NaN	469322.84375	565836.5625	NaN	NaN	NaN
O07584	plsC	4.1870149285299095E-07	4.469290777213664E-42	6.26457156798352E-12	3.4477004539608753E-13	7.040684790108171E-74	5.40285661432118E-05	1.3797292338800284E-101	8.075873933750319E-13	0.00011652827832110642	3.3424491493807538E-28	0.00031250009054282476	0.0007627997833404626	0.004054426239941215	0.0033992435953274225	0.004555826150962029	0.07776908660001883	0.041014444996823045	0.04312822931139066	3783708.75	2923206.25	3822554.75	4828002.5	6377059	6488798.5	4537183	5881743.5	2862572.75	2177322	4049380.75	3432581.75	37095132	27737482	28440908	NaN	NaN	NaN
O07587	yhdR	0.0003641391998813524	0.000363163575562905	0.0017364703505758242	2.1951936604896122E-05	9.021663209454579E-05	0.0005865003363153947	0.0001312561846527081	0.0013021104382756224	0.001127340496084778	0.0027831667499798917	0.0015914811441835022	0.0021040374070724174	0.002640212251593008	0.003875011625253677	0.0067692989158319745	0.059701027531748226	0.03571824492198524	0.2948203938618693	406491.375	387224.03125	405931.1875	984405.5625	1351967.75	1681417.25	515287.59375	541993.0625	780940.375	455747.53125	639501.5625	NaN	NaN	NaN	NaN	NaN	NaN	NaN
